tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0311395,movie,My Father Deceived Me,Khadaini abi,0,1951.0,\N,120,Drama,https://www.imdb.com/title/tt0311395,"Directed by Mahmood Dhulfeqar.  With Sabah, Estafan Rosti, Negma Ibrahim, Tahiyyah Karyuka."
tt0311558,movie,The Mystery of the Snakeskin Belt,The Mystery of the Snakeskin Belt,0,1951.0,\N,132,"Crime,Family",https://www.imdb.com/title/tt0311558,"Directed by Frank Cadman.  With Colin Barlow, Ursula Strachey, Cyril Wentzel."
tt0313193,movie,Goodbye!,Allaha ismarladik,0,1951.0,\N,114,"Drama,Romance,War",https://www.imdb.com/title/tt0313193,"Directed by Sami Ayanoglu.  With Suavi Tedü, Gülistan Güzey, Samiye Hün, Hadi Hün."
tt0313960,movie,The Iron Curtain,Demir perde,0,1951.0,\N,\N,"Adventure,Drama",https://www.imdb.com/title/tt0313960,"Directed by Semih Evin.  With Zeynep Sirmali, Gürbüz Bora, Feridun Çölgeçen, Kemal Edige."
tt0314040,short,Evli mi bekar mi,Evli mi bekar mi,0,1951.0,\N,17,"Comedy,Short",https://www.imdb.com/title/tt0314040,"Directed by Muhsin Ertugrul.  With Heyecan Basaran, Fikret Hakan, Münir Özkul."
tt0315933,movie,Güldagli Cemile,Güldagli Cemile,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0315933,"Directed by Mümtaz Ener.  With Mümtaz Ener, Ayse Sehka, Halit Akçatepe, Orhan Elmas."
tt0315947,movie,Hayat acilari,Hayat acilari,0,1951.0,\N,\N,"Drama,Romance",https://www.imdb.com/title/tt0315947,"Directed by Arsevir Alyanak.  With Cahit Irgat, Mine Coskun, Memduh Ün, Halit Akçatepe."
tt0316040,movie,Istanbul kan aglarken,Istanbul kan aglarken,0,1951.0,\N,\N,"Crime,Drama",https://www.imdb.com/title/tt0316040,"Directed by Kani Kipçak.  With Gülistan Güzey, Muzaffer Tema, Kani Kipçak, Behzat Butak."
tt0316041,movie,The Conquest of Constantinople,Istanbul'un Fethi,0,1951.0,\N,95,"Adventure,Drama,History",https://www.imdb.com/title/tt0316041,"Directed by Aydin Arakon.  With Sami Ayanoglu, Resit Gürzap, Cahit Irgat, Nazim Akbulut. The Turkish Sultan decides to send his armies in war against the remnant of the Roman Empire, Byzantine. All of his advisory council assent to the move with the exception of one aged councilor, who allies himself with the Byzantines, who kidnap the fiancée of the Turkis army leader. The Sultan orders the army leader, along with two others, to proceed to Byzantine for espionage purposes. There, ..."
tt0316099,movie,Kenar mahalle,Kenar mahalle,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0316099,"Directed by Seyfi Havaeri.  With Güner Çelme, Dogan Ünsal, Sabite Tur, Lebibe Çakin."
tt0316101,movie,The City That Liberated Itself,Kendini kurtaran sehir,0,1951.0,\N,99,"Drama,War",https://www.imdb.com/title/tt0316101,"Directed by Faruk Kenç.  With Sadri Alisik, Mine Coskun, Vedat Karaokçu, Zeki Alpan."
tt0316124,movie,Kore'de Türk süngüsü,Kore'de Türk süngüsü,0,1951.0,\N,62,"Documentary,Drama,War",https://www.imdb.com/title/tt0316124,"Directed by Vedat Örfi Bengü.  With Cemil Demirel, Ayse Güzel, Osman Varol, Hulki Jönt."
tt0316155,movie,The Tulip Age,Lale Devri,0,1951.0,\N,85,Drama,https://www.imdb.com/title/tt0316155,"Directed by Vedat Ar.  With Orhon Murat Ariburnu, Ayla Karaca, Cüneyt Gökçer, Münir Özkul."
tt0316565,movie,Seni unutamadim,Seni unutamadim,0,1951.0,\N,\N,"Drama,Romance",https://www.imdb.com/title/tt0316565,"Directed by Çetin Karamanbey.  With Handan Adali, Muzaffer Tema, Nevin Aypar, Atif Avci."
tt0316725,movie,Tanri sahidimdir,Tanri sahidimdir,0,1951.0,\N,\N,"Drama,Romance",https://www.imdb.com/title/tt0316725,"Directed by Mehmet Muhtar.  With Gülistan Güzey, Sadri Alisik, Mine Coskun, Münir Ceyhan."
tt0316843,movie,For the Motherland,Vatan için,0,1951.0,\N,\N,"Drama,War",https://www.imdb.com/title/tt0316843,"Directed by Aydin Arakon.  With Cahit Irgat, Yildiz Kenter, Vedat Örfi Bengü, Rauf Ulukut."
tt0318188,movie,Sultan Selim and Hasan the Janissary,Yavuz Sultan Selim ve Yeniçeri Hasan,0,1951.0,\N,91,"Adventure,History,Romance",https://www.imdb.com/title/tt0318188,"Directed by Münir Hayri Egeli.  With Ayhan Isik, Ayla Karaca, Orhon Murat Ariburnu, Nedret Güvenç."
tt0319497,movie,El hermoso Brummel,El hermoso Brummel,0,1951.0,\N,92,Comedy,https://www.imdb.com/title/tt0319497,"Directed by Julio Saraceni.  With Fidel Pintos, Delfy de Ortega, Amadeo Novoa, Susana Campos. Beau Brumell is a loyal confidant of the Prince of Wales, leads a life without fright and only thinks of pleasure. When a conspiracy against the king is unleashed he must replace it and face the end of his privileges."
tt0328600,short,On the Steppe,V stepi,0,1951.0,\N,44,"Drama,Short",https://www.imdb.com/title/tt0328600,"Directed by Boris Buneev, A. Ulyantsev.  With Boris Yeliseyev, Andrei Tarasov, Natalya Zashchipina, Vladimir Feoktistov."
tt0342722,movie,Mother,Madar,0,1951.0,\N,120,Drama,https://www.imdb.com/title/tt0342722,"Directed by Esmail Kushan.  With Abdullah Baghaie, Ali-Asghar Berenji, Alexander Bijanian, Delkash. Robabeh who wants to help her father in bread winning for their crowded family begins to work as a baby sitter in a rich family. But she is deceived by a guy Parviz and becomes pregnant. She leaves them and with the help of an old man Taghi begins to work in a cabaret as a singer. But Parviz finds her again and in a quarrel gets killed. Robabeh goes to jail and a family take care of her daughter ..."
tt0342743,movie,Masty eshq,Masty eshq,0,1951.0,\N,120,Drama,https://www.imdb.com/title/tt0342743,"Directed by Esmail Kushan.  With Alexander Bijanian, Hossein Daneshavar, Ma'soomeh Khakyar, Mehdi Missaghieh."
tt0346020,short,They Fly with the Fleet,They Fly with the Fleet,0,1951.0,\N,16,"Documentary,News,Short",https://www.imdb.com/title/tt0346020,"Directed by Larry O'Reilly.  With Dwight Weist, Peter Roberts. Filmed at the U.S. Naval Aviation Training Station at Pensacola, Florida, this entry in RKO's ""This is America"" series follows the transformation of an aviation cadet into a full-fledged airman as an Ensign in the U. S. Navy air arm."
tt0348269,movie,Die tödlichen Träume,Die tödlichen Träume,0,1951.0,\N,81,"Drama,Fantasy",https://www.imdb.com/title/tt0348269,"Directed by Paul Martin.  With Rudolf Forster, Will Quadflieg, Cornell Borchers, Walter Franck."
tt0370331,movie,Batas ng daigdig,Batas ng daigdig,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0370331,"Directed by Artemio Marquez.  With Fred Montilla, Linda Estrella, Tessie Agana, Rudy Francisco."
tt0370393,movie,The Changing Face of Europe,The Changing Face of Europe,0,1951.0,\N,116,Documentary,https://www.imdb.com/title/tt0370393,"Directed by Jacques B. Brunius, Humphrey Jennings, Kay Mander.  With Leo Genn, Jacques B. Brunius, Danilo Colombo. Industrial and social progress in post-war Europe."
tt0372544,movie,Sugar Ray Robinson vs. Randolph Turpin,Sugar Ray Robinson vs. Randolph Turpin,0,1951.0,\N,53,"Documentary,Sport",https://www.imdb.com/title/tt0372544,"With Jimmy Powers, Sugar Ray Robinson, Randolph Turpin. Footage of the 1951 World Middleweight Boxing Championship bout between titleholder Sugar Ray Robinson and British challenger Randolph Turpin, which resulted in a stunning upset when the little-known Turpin defeated Robinson for the title."
tt0376883,tvShort,Sherlock Holmes: The Man Who Disappeared,Sherlock Holmes: The Man Who Disappeared,0,1951.0,\N,26,"Mystery,Short",https://www.imdb.com/title/tt0376883,"Directed by Richard M. Grey.  With John Longden, Campbell Singer, Hector Ross, Ninka Dolega. An adaptation of the story by Sir Arthur Conan Doyle about a very wealthy businessman with a strange secret."
tt0379478,movie,That's Life,Sansar,0,1951.0,\N,\N,"Drama,Family",https://www.imdb.com/title/tt0379478,"Directed by S.S. Vasan.  With M.K. Radha, Pushpavalli, Swaraj, Vanaja."
tt0414430,movie,Rajput,Rajput,0,1951.0,\N,120,"Action,Drama",https://www.imdb.com/title/tt0414430,"Directed by Lekhraj Bhakri.  With Paidi Jairaj, Suraiya, Kuldip Kaur, Shakuntala."
tt0447516,movie,Valgus Koordis,Valgus Koordis,0,1951.0,\N,93,Drama,https://www.imdb.com/title/tt0447516,"Directed by Gerbert Rappaport.  With Georg Ots, Aleksander Randviir, Valentine Tern, Ilmar Tammur. About forming first collective-farms in Estonia in 1940-s and class-fight in the countryside. Starring unforgettable opera singer Georg Ots. A pretty good example of a Soviet propaganda film. No cinematographic value."
tt0454062,movie,Anal Ko...!,Anal Ko...!,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0454062,"Directed by Fernando Poe.  With Carmen Rosales, Danilo Montes, Luningning, Manuel Ubaldo."
tt0454077,movie,"Babae, babae, at babae pa","Babae, babae, at babae pa",0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0454077,"Directed by Lorenzo P. Tuells.  With Rolf Bayer, Belle Gonzales, Ricardo Montes, Robert Neil."
tt0454558,movie,Tetsu no tsume,Tetsu no tsume,0,1951.0,\N,82,Horror,https://www.imdb.com/title/tt0454558,"Directed by Nobuo Adachi.  With Jôji Oka, Sumiko Hidaka, Ryôsuke Kagawa, Shirô Kanemitsu."
tt0477163,movie,Diego Silang,Diego Silang,0,1951.0,\N,\N,"Action,Biography",https://www.imdb.com/title/tt0477163,"Directed by Gerardo de Leon.  With Jose Padilla Jr., Leila Morena, Nena Cardenas, Lopito."
tt0484369,short,Sunday by the Sea,Sunday by the Sea,0,1951.0,\N,11,"Documentary,Short",https://www.imdb.com/title/tt0484369,Directed by Anthony Simmons.
tt0495201,short,Suzy Snowflake,Suzy Snowflake,0,1951.0,\N,3,"Animation,Family,Fantasy",https://www.imdb.com/title/tt0495201,"With Mary Moder, The Norman Luboff Choir, Bill Thompson, Barbara Whitson."
tt0778008,movie,Pulo ng Engkanto,Pulo ng Engkanto,0,1951.0,\N,\N,"Adventure,Comedy,Musical",https://www.imdb.com/title/tt0778008,"Directed by Oscar del Rosario.  With Lilia Dizon, Pugo, Togo, Alfonso Carvajal. Adventure, Romance. Comedy, Songs - In a setting of an isle of enchantment."
tt0779969,movie,Anak ng pulubi,Anak ng pulubi,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0779969,"Directed by Tony Arnaldo.  With Mila del Sol, Jaime de la Rosa, Evelyn Villar, Alfonso Carvajal."
tt0799796,movie,Die Sehnsucht des Herzens,Die Sehnsucht des Herzens,0,1951.0,\N,80,"Drama,Musical",https://www.imdb.com/title/tt0799796,"Directed by Paul Martin.  With Hans Hotter, Linda Caroll, Rainer Penkert, Eva Marie Andres."
tt0922477,movie,Jagan Mohini,Jagan Mohini,0,1951.0,\N,137,"Drama,Horror",https://www.imdb.com/title/tt0922477,"Directed by Shanker D. Singh.  With Harini, Prathimadevi. A seductress falls in love with a prince and tries to steal him from his fiancee."
tt10100134,short,Ainsi naît une ville,Ainsi naît une ville,0,1951.0,\N,18,"Documentary,Short",https://www.imdb.com/title/tt10100134,Directed by David Bairstow.  With Roger Baulu.
tt1266151,short,A Word for the Greeks,A Word for the Greeks,0,1951.0,\N,8,"Documentary,Short",https://www.imdb.com/title/tt1266151,"Directed by James A. FitzPatrick.  With James A. FitzPatrick. A visit to Athens, Greece and the island of Rhodes."
tt1389765,short,The Rumor,Das Gerücht,0,1951.0,\N,15,Short,https://www.imdb.com/title/tt1389765,"Directed by Ernst Niederreither.  With Karin Friedrich, Walter Kiaulehn, Sepp Nigg, Wastl Witt. K-Pop star Lee Donghae is a high schooler caught in the middle of a brutal gossip cycle that could have devastating effects."
tt1550321,movie,The Night Before Christmas,Noch pered Rozhdestvom,0,1951.0,\N,49,"Animation,Comedy,Fantasy",https://www.imdb.com/title/tt1550321,"Directed by Valentina Brumberg, Zinaida Brumberg.  With Aleksey Gribov, Liliya Gritsenko, Nikolai Gritsenko, Mikhail Yanshin. A cartoon based on the works of Nikolay Gogol. Handsome blacksmith Vakula who fell in love with village beauty, Oksana, is ready to do anything for her liking. Even to fly on the devil's back to Saint-Petersburg and ask the Empress for the slippers that he can present his sweetheart."
tt1577869,short,Santa and the Fairy Snow Queen,Santa and the Fairy Snow Queen,0,1951.0,\N,26,"Family,Fantasy,Short",https://www.imdb.com/title/tt1577869,"Directed by Sid Davis.  With Rochelle Stanton, Edmund Penney, Margo Von Leu, Jenny Neal. One of Santa Claus' ""brownies"" (elves) introduces the story of the Fairy Snow Queen, who plays a trick on Santa Claus by bringing all the toys to life just before Claus is due to deliver them to children around the world. She shows Claus what she's done and the toys demonstrate their abilities. The toys are distraught when Claus says they must be turned back into inanimate objects in time for ..."
tt1582476,movie,Bhakta Raghunath,Bhakta Raghunath,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt1582476,"Directed by Deb Narayan Gupta.  With Gurudas Bannerjee, Aparna Devi, Santosh Singha, Anup Kumar."
tt1623339,short,Voices of Venice,Voices of Venice,0,1951.0,\N,\N,"Documentary,Short",https://www.imdb.com/title/tt1623339,"Directed by James A. FitzPatrick. An entry in James A. FitzPatrick's People on Parade series captures various personal experiences and unique architectural aspects of Venice, Italy including Grand Canal, Rialto Bridge, and St. Mark's Square with its church and campanile."
tt1649440,short,Wir sind doch Brüder,Wir sind doch Brüder,0,1951.0,\N,16,Short,https://www.imdb.com/title/tt1649440,"Directed by Hugo O. Schulze. Short documentary about the German Protestant lay meeting (i.e. Kirchentag) in Berlin in July 1951, on the verge of the Cold War. The motto of the gathering was ""Wir sind doch Brüder"" meaning ""We are brothers""."
tt1788993,short,Good Eating Habits,Good Eating Habits,0,1951.0,\N,10,Short,https://www.imdb.com/title/tt1788993,"With James Andelin. An educational short film that teaches children the importance of good eating habits such as not rushing, taking small bites, thoroughly chewing food, and avoiding eating sugary snacks as a substitute for completely eating healthful meals."
tt1861353,short,Isabelle aux Dombes,Isabelle aux Dombes,0,1951.0,\N,9,"Drama,Short",https://www.imdb.com/title/tt1861353,Directed by Maurice Pialat.  With Paulette Malan. A silent montage depicting death and decay.
tt2059188,movie,Bayan o pag-ibig,Bayan o pag-ibig,0,1951.0,\N,\N,"Action,Drama",https://www.imdb.com/title/tt2059188,"Directed by Gregorio Fernandez.  With Rosa Rosal, Rogelio de la Rosa, Tessie Quintana, Ben Rubio. He gave his all - for his country and the woman he loved."
tt2230414,movie,Gamugamong Naging Lawin,Gamugamong Naging Lawin,0,1951.0,\N,\N,"Drama,Musical,Romance",https://www.imdb.com/title/tt2230414,"Directed by Eduardo de Castro.  With Leila Morena, Danilo Montes, Arturo Lerma, Nati Rubi. Two great stars no bring you one of the screen's most absorbing romantic dramas."
tt2234421,short,The Tale About the Dead Princess and Seven Strong Men,Skazka o myortvoy tsarevne i o semi bogatyryakh,0,1951.0,\N,30,"Animation,Drama,Family",https://www.imdb.com/title/tt2234421,"Directed by Ivan Ivanov-Vano, Aleksandra Snezhko-Blotskaya.  With Mariya Babanova, Zinaida Bokareva, Nikolay Litvinov, Mikhail Nazvanov. A cruel queen jealous of her stepdaughter's beauty sends her deep into the woods on the night before wedding. The princess comes across a hut where seven good knights live, while the prince goes on a quest to find his bride."
tt2334166,short,Marriage Is a Partnership,Marriage Is a Partnership,0,1951.0,\N,16,"Documentary,Short",https://www.imdb.com/title/tt2334166,"This short film dramatizes the problems, adjustments, and transformations that occur in the first year of a young couples marriage."
tt2805946,short,River of Steel,River of Steel,0,1951.0,\N,10,"Animation,Short",https://www.imdb.com/title/tt2805946,Directed by Peter Sachs.
tt3142250,movie,Kaale Badal,Kaale Badal,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt3142250,"With Shyam Sunder, Pratima Devi, Jeevan, Tabassum."
tt3246414,short,Forest Travellers,Lesnye puteshestvenniki,0,1951.0,\N,20,"Animation,Family,Short",https://www.imdb.com/title/tt3246414,"Directed by Mstislav Pashchenko.  With Tatyana Barysheva, Grigori Belov, Margarita Doktorova, Viktoriya Ivanova. Every family has its scout."
tt4577512,movie,Oborona Tsaritsyna. 2 seriya: Oborona,Oborona Tsaritsyna. 2 seriya: Oborona,0,1951.0,\N,93,"Drama,History,War",https://www.imdb.com/title/tt4577512,"Directed by Sergey Vasilev, Georgi Vasilyev.  With Mikheil Gelovani, Nikolay Bogolyubov, Mikhail Zharov, Varvara Myasnikova."
tt4938724,movie,Drame à la Nanda Devi,Drame à la Nanda Devi,0,1951.0,\N,57,"Adventure,Documentary",https://www.imdb.com/title/tt4938724,"Directed by Jean-Jacques Languepin.  With Roger Duplat, Gilbert Vignes, Alain Barbezat, Louis Dubost."
